context_id	word	gold_sense_id	predict_sense_id	positions	context
532	жаба	1		78-81	стоить сережин кровать жаба жаба рост хороший ведро глазище жаба выпучить рот распялила бормотать бормотать ворчать ворчать
533	жаба	1		77-80	глубокий коридор сырой земля опускаться сидеть сторона камень больший серый глазище зеленый ворочать гореть глазище темнота светиться пищать порхать
534	жаба	1		71-76	существо занимать мысль яркий картинка волшебника жаб фей совершенно оставлять переполнить душа место
535	жаба	1		72-74	должное подмечать зал женщина бородавка похожий желе жаба двойник крымский поэтесса ребенок юношество лесбиянка ждать
536	жаба	1		86-90	прошлый жизнь белый пастораль красавец питер казаться мрачный каменный жаба мочь вспоминать там жить имя лицо стереться
537	жаба	1		75-77	магия существовать можно запускать небо крылатый жаба превращать слуга столб сахарный вата развлекать друг фейерверк
538	жаба	1		79-82	более ранний срок брачный сезон имя продолжение потомство золотой жаба коста-рика практически вымирать европа бабочка хрупкий теплолюбивый существо начинать
539	жаба	1		87-90	впечатление должен быть производить героиня известный сказка жаба самоцвет слетать губа время разговор стих
540	жаба	1		69-73	вместе быть девка сводить сучок жабый подавиться вздыхать .развязный особа постучать ворота поздний вечер
541	жаба	1		84-87	мгновенно откуда взяться куст место попрыгать бойкий большой жаба тут мальчик так добиваться бабушка вдруг замечать
542	жаба	1		58-60	фрейбург жаба извлекать яд число жаба там ничуть уменьшиться последующий год поймать почти
543	жаба	1		96-99	произносить громовой речь направлять главный образ член правление похожий мирный жаба разводить рука обращать беспомощный взгляд гурман
544	жаба	1		85-88	бес ругнуться вслед вокруг гнил болотный топь сновать жук скороход квакать звенеть комарье болото что-то подозрительно булькать чмокало где-то постанывать лесной
545	жаба	1		78-81	бобырь разбег прыгать засыпать лист канава растягиваться там жаба мягко хлопец поглядеть барахтаться кликнуть
546	жаба	1		69-72	как странный сказать можно так переводить вопрос роза жаба. почти» полноте красавец маня молчать
547	жаба	1		83-86	хотеть заводить экзотический животное подруга жить жаба предсказывать погода хороший гидрометцентр квакать дождь подруга сажать
548	жаба	1		74-77	макушка другой плюнуть троица удалиться проворный жаба вдруг съежиться размер гусеница потом гусеница извернуться быстро лопнуть
549	жаба	1		53-56	ювелирный украшение ландыш исполнение роль мама фильм леонид нечаев дюймовочка получать замечательный питерский актриса светлана крючкова императорский
550	жаба	1		71-74	кожный железа зеленый жаба оставаться активный год хранение территория ссср природа насчитываться вид жаба
551	жаба	1		74-77	закладывать природа загрязнять нора слыхать петь жаба фауст марго абсолютно круглый громадный размер ладонь
552	жаба	1		87-90	злой гений болезнь гиляка делать деревянный человеческий кукла изображение грудь талисман употреблять средство болезнь грудь живот
553	жаба	1		71-74	порвать волосок ах так тогда превращать воробей жаба угодно превращать вообще считать знакомство
554	жаба	1		87-91	метр сообщать информационный служба ввс подробность встреча лыхать -несский жабый исследователь mit пока разглашать обещать обнародовать конференция oceans
555	жаба	1		92-94	считать спать череп приближение принимать вид чудовищный распластать жаба трещина кривиться неистово хохотать рожа кое-где ставить
556	жаба	1		76-79	замечать прочитывать грязнуха ревность подпрыгивать утро ночь жаба превращать безумец однажды ночь впрочем открывать выпить
557	жаба	1		93-96	марка новогодний тематика лунный календарь представлять день болото символ служить жаба чреватый излишний суетливость повышать болтливость быть кваканье
558	жаба	1		72-75	засопеть знак согласие дерево куст цветы очень любить жаба поэтому звать самый ласковый имя особенно цветы
559	жаба	1		57-60	писать язык мама слово жаба рот выпадать обидеть так обидеть
560	жаба	1		74-77	волге» степк плюнуть сказать тьфу целоваться хороший жаба рот «гляделки» можно играть спрашивать хор самый маленький
561	жаба	1		93-96	гроб смолкнуть окончательно одновременно вдруг запевать испуганный соловей зареветь жаба сапожков тут почувствовать счастье так шелохнуться налить высокий
562	жаба	1		86-89	патрульный машина краса широкий желтый прожектор пулемет ощетиниться конечно голубой каска улица загородить протолкнешься
563	жаба	1		82-85	письменный стол дубовый махина чернильница вид большой жаба забредать было сторона маленький умывальник полпути останавливаться видимо споткнуться
564	жаба	1		88-91	быть насекомоядный насекомое прельщать черви улитка лягушка ящерица яйцо птенец разоренный гнезда гадюка наконец яблоки-то
565	жаба	1		82-85	клюв быть уже поздно очень глупый мальчишка замечать серый звездочка «жаба ,жабый закричать очень глупый голос противный бей
566	жаба	1		89-92	рисовый поле королевство право девочка действительно похожий толстый жаба хотеть тетушка аксал говорить король как
567	жаба	1		86-89	выгода каждый ловец жемчуг как-никак приходиться давать четверть улов жаба стоить этак можно нажить самый короткий срок
568	жаба	1		80-83	череп бабочка муха плотный облачко толочься глаз застилать свет.жаба держать наготове уж готовый умирать геройский смерть
569	жаба	1		63-66	видеть миша драться шура бросаться жаба вперед хотеть проскакивать миша шура проскакивать поднимать
570	жаба	1		66-70	булавка m. biceps brachii также собака кролик жаба случай животное отравлять стрихнин отделение головной мозг
571	жаба	1		70-73	видеть нежность держать рука бородавчатый жаба фауст слеза лить вспоминать боль ослица гули смерть гусь
572	жаба	1		73-77	приходить зов выносить сердце разродиться жаба оборотень -сказка брать царевич жена красавица венец брать
573	жаба	1		75-78	вепрь черный свеча тут бормотать что-то неведомый язык жаба завертесть глаз прыжок скакнуть подземелье находиться шаг
574	жаба	1		74-77	сюда бросаться жаба напрасный разрываться круг устаивать ребята жаба прыгнуть поднимать рука жаба поползти опустить двигаться круг ребята
575	жаба	1		74-76	уголовщина» как сообщать гувд москва случай «освобождение крыса жаб» действие молодой человек попадать статья ук рф «кража»
576	жаба	1		104-107	разевать острозубый пасть наполеон махнуть голова мотоциклетный перчатка большой противный жаба прыгнуть дамк глаз ужас дамка пасть земля перчатка
577	жаба	1		77-80	безбожник становиться идолопоклонник навсегда уверовать жаба конь заяц помогать другой день распределитель являться
578	жаба	1		18-21	слушать видеть жаба конь ковать протягивать нога «куй так
579	жаба	1		80-83	выговаривать слово «мама» город палач жунгли птица небесный одинокий жаба сырой угол смеяться слеза боль живот потому
580	жаба	1		66-68	мешочек зашить шея вешать откуда столько жаба брать концй-то зима дед крякнуть действительно сшибша рука
581	жаба	1		81-85	фраза просочиться черепной коробка зашевелиться мозг холодный жаба «дождались» желудок возникать клубок страх подниматься легкое заполонять грудной
582	жаба	1		81-84	удивляться и. г. эренбург кузнечик легкий грациозный сартр похожий скорее жабу» «ва видеть лицо кузнечик лицо точный копия сюрреалистический лицо сартра»
583	жаба	1		80-83	конечно сам виноватый соглашаться бомж переводить разговор там жаба еще шевелиться время создавать запас поймать болото
584	жаба	1		88-91	голова приходить перегородить речонка запрудый «дремучий людишки кукиш молиться жаба совет ждать ухмыляться ухват ворота засово забор пес
585	жаба	1		69-72	кот окно комната где стоить сережин кровать жаба жаба рост хороший ведро глазище жаба выпучить рот распялила бормотать бормотать
586	жаба	1		111-116	обыкновенный жаба наконец исключительнейать экземпляр жаба суринамская непосредственно вслед жаб опустошивший первый отряд голый гад справедливость называть класс гад
587	жаба	2		72-75	иметься вид салан сам летать сбрасывать набивать говно жаба олбрайт» перевод конечно горбащать фраза смысл оставаться надо сказать
588	жаба	2		64-67	«как относиться певица алла пи. говорить жаба потом читать журнал «н очень хороший отношусь»
589	жаба	2		64-67	спальня нос казать дуся сказывать жаба сам жаба встань-к утро доить коромысло
590	жаба	2		72-75	-тан-цевал танцоркий куда дура грешный -жаб пух и-и-ий -т женщина взвизгивать вдруг так
591	жаба	2		80-83	сцена телепередача смотреть расстраиваться старый жаба недавно владимир михайлович зельдина исполняться год отличие
592	жаба	2		85-88	выгнуть спин делать снежный королева подходить валентина григорьевна сказать лицемерка потом проходить мальчишка утюг ненароком спотыкаться
593	жаба	3		70-73	очень смешной хотеть дарить друг затем стать душить жаба оставлять друг делать другой подарок коллекционер
594	жаба	3		63-66	понятие иметь жаба золотуев жаба жаба. давить колесов давать бог здоровье золотуев тьфу спасибо сынок
595	жаба	3		7-10	жаба душить платить телеэфир обидный помнить время артист
596	жаба	3		88-91	станица решать высадить улица фруктовый сад станичник говорить кубань жаба душить считать сад дополнительный неучтять приработок семейный бюджет сосед потому
597	жаба	3		66-69	дурак муж пустой трата значит наконец -то давить жаба уплатить хозяин отель довольный выгодный прибыль
598	жаба	3		80-83	друг гора тогда результат получаться высоко начинать душить жаба мол складываться неплохо сидеть уголок помалкивае
599	жаба	3		77-80	двинуться выход продрогнуть сосед зависть глянуть вслед жаба побеждать отдавать денежка очень демократичный расценка решать мерзнуть положенный
600	жаба	3		69-72	казаться очень хорошо сидеть поняли. жаба давить товар услуга германия хороший дорогой
601	жаба	3		82-85	следующий матч звезда кхл проходить прага братислава уфа омск «американцев жаба душит» просить руководство клуб обеспечивать явка игрок контракт
602	жаба	4		99-103	индивидуальный работа киселиса сказать мадам малый вчера класть больница грудной жаба так нахмуриться дегтярь человек надо уже сбрасывать счет человек
603	жаба	4		68-71	задыхание полный наплевать там гараж грудной жаба ква-ква -квакающая горло а-нам-все-рав-но на-по
604	жаба	4		81-85	ноябрь петербург отдавать дань обычный петербургский осень жизнь кашель ,жабый понос писать почтенный иван сергеевич восстановленный сила
605	жаба	4		84-87	аортивать семидесятилетний старик весьма мучительный ежедневный приступ грудной жаба каждый раз угрожать жизнь приковать постель течение
606	жаба	4		81-84	жена казаться дифтерять осматривать больная оказываться фолликулярный жаба
607	жаба	4		92-95	режим старость теперь острый заболевание начало январь начинаться фолликулярный жаба подыматься опять вверх великий усилье ноябрь дух писать половина
608	жаба	4		70-73	агроном потом становиться заведующий конец конец умирать грудной жаба дожить год другой агроном рассказывать силиться доказывать
609	жаба	4		68-71	глаз красный вынимать печь горячий хлеб разломи глотай пара жаба прорвть кислый хлеб смешать полынь поровну класть
610	жаба	4		89-93	затруднять дыхание мерзкий тяжесть старина зря называться жабый грудной жаба непридуманный всамделишнать болезнь надо считать объяснение разрешение
611	жаба	4		87-90	отвечать серафим допытываться болезнь мироновка «скаж -жаба» что-то еще бояться предвидеть серафим уймться
612	жаба	4		71-75	солдатский пули» влюбить госпожа дюр занемочь жабый горло всюду рассказывать «elle l'equinoxe la gorge»
613	жаба	4		87-90	неприятность иркутск писать здоровье мама сильно ухудшаться грудной жаба надо лежать постель прыгать делать знать
614	жаба	4		67-70	пенсия быть пенсия золотуев пенсия нужный жаба
615	жаба	4		96-99	вред. интенсивный секс мочь вредный ишемический болезнь стенокардия грудной жаба повышать кровяной давление тогда человек мочь происходить инфаркт инсульт кстати
616	жаба	4		76-79	год обнаруживать аналогичный действие грудной жаба обладать другой сложный эфир эфир азотный кислота глицерин называть нитроглицерин
617	жаба	4		72-75	мало тогда знать так официальный версия умирать грудной жаба казаться поэт улавливать импульс ужас идти абхазия чувствовать
618	жаба	4		72-75	лечить врач самый становиться ясный келлин помогать грудной жаба внушение естественно сразу распространение способ проверка получать название
619	жаба	4		78-81	класть трубка друг говорить приступ грудной жаба сестра больница умолять приезжать говорить
620	жаба	4		78-81	покидать скоро сам вмешательство сторона считать грудной жаба считать мочь сторона внутри
621	жаба	4		77-80	обтянутый «ва должен бояться старик одинокий грудной жаба каждый минута мочь умирать несчастье»
622	жаба	4		97-100	быть святки свободный провожатый знать припадок предательский болезнь грудной жаба можно давать тогда знакомиться там катехизис
623	жаба	4		80-83	самый дело стоить легкотец «чтб такое? «легко схватывать жабу» «и делу» глухо буркнуть лихутин раздаться суетливый фырканье
624	жаба	4		72-75	уступать келлин видеть вовсе неэффективать грудной жаба почему нитроглицерин помогать создавать новый лекарство врач часто начинать
625	жаба	4		64-67	трибуна час упасть пол умирать припадок грудной жаба столица поползти слух подмешанный яд самоубийствe дворцовый тайна кремль
626	жаба	4		71-74	раз перемена погода ожидаться дождь слово тут ночь так жаба живот голос подавать хозяйка спать мочь
627	жаба	4		70-73	банк продолжать служба разный контора помирать грудной жаба лето четвертый хорошо прощать господь лето
628	жаба	4		96-99	фаина? грудной жаба» завадский огорчиться восклицать ужас грудной
629	клетка	1		81-86	село весь российский прошлогодний листва цветы здесь клетка ободрать обобрать волк покоренный стихия брат бродить лес выть жить
630	клетка	1		68-73	шакал тигр нарисовать афиша быть угол медный клетка плохо освещать быть волк волк небольшой старый убогий клетка
631	клетка	1		76-81	случай простой решать проблема перемещение тело предел клетка срок день несомненно способствовать самопознание
632	клетка	1		68-73	движение живой существо машина исчезать тень клетка возвращаться свет потом останавливаться опускать голова взглядывать человек
633	клетка	1		42-47	слава готовый просить ирина указывать клетка слава миша смотреть задний стенка клетка слава очко просить
634	клетка	1		79-84	лицо сводить гримаса усталость недовольство каюта выносить несессер клетка канарейка джентльмен хриплый голос переругиваться слушать автомобильный гудок
635	клетка	1		61-66	лизавета блаженный ограда вделать стена клетка сажень длина аршин высота сидеть там
636	клетка	1		71-76	слушатель истинный сидеть птичий клетка красивый китайский хижина кончать захотеть припоминать еще раз первый
637	клетка	1		107-112	металлический конструкция выситься политический модель свобода порой смахивать ржаветь железный клетка случай олень думать свобода означать суть
638	клетка	1		102-108	оказываться питомец передвижной зоопарк обитатель тропик аванть мочь погибать необогреваемый клетка местный правозащитник обнаруживать зверинец умирать обморожение тигренок
639	клетка	1		97-102	клетка вытянутый подставка подаренный местный кора фердинанд император николай -клетка делать 1840 год русский мастер общий час
640	клетка	1		92-97	особенно много родитель приводить ребенок вдруг происходить немыслимый царь зверь вырваться клетка набрасываться работник цирк георгий коротков заходить внутрь
641	клетка	1		117-122	вызов властность какой-то воинствуть одиночество читать щетиниться пленный царственный зверь презирать клетка зритель обольщаться язык родной призыв млечный
642	клетка	1		102-107	вновь приобрести птица следовать отсаживать специальный так называть карантинный клетка течение день вести наблюдение
643	клетка	1		72-77	канал выдавать программа «з стеклом» где сажать живой человек клетка заставить предоставлять возможность наблюдать почти занятие
644	клетка	1		77-82	снова тренировка раньше лена ходить замкнутый круг тигр клетка теперь радоваться каждый мгновение лена изменяться
645	клетка	1		61-66	другой время кричать «спать пора» сразу накинуть клетка полотенце платок замолчать темнота перепёлка кричать
646	клетка	1		66-71	виновный опасный окружение держать клетка говорить известный эксперт российский тематика отмечать россия
647	клетка	1		59-64	чужой речь голос свобода садиться ослабнуть птичка клетка ждать теперь когда опять разойтись окрепнуть сейчас лидия
648	клетка	1		97-102	улыбаться воспоминание однажды дарить стайка колибри белый алюминиевый клетка полный зелень выпускать птичка должен известный
649	клетка	1		69-75	пункт приложение сила еще зверь жизнь уже становиться клетка тесный добро здоровье склонность
650	клетка	1		81-86	демонстрировать древний способ охота кусок сало подвесить веревка клетка потом исиль уносить пустой клетка
651	клетка	1		66-71	мочь приходить разговаривать друг лев сидеть клетка шакал сидеть клетка шепот сказать опивало объедал
652	клетка	1		90-95	опасный ведение перебить засидеться канарейка отворять клетка лететь боязливо прятаться гнездо воскреснит кузина
653	клетка	1		90-95	душа современный рабыня изаура добровольно выбрать судьба птичка золотой клетка неприятно поражать довольно большой фрагмент повесть где водитель -охранник костя рассуждать
654	клетка	1		94-99	палатка жесткокаркасный модуль готовиться отъезд машина погружать легкий металлический клетка время операция жить поисковый собака единственный пока
655	клетка	1		66-71	нет возможность потому закрывать клетка ufc сегодняшний день хиззо самый лучший боец
656	клетка	1		69-74	останавливать бой неизвестный оставаться третий раунд входить клетка сразу остановка тренер федор громко возмущаться дескать федя должен
657	клетка	1		52-57	надеть петлить шея человек сажать клетка отвезти мыловарень превращать красивый лохматый белый черный пятно бобка
658	клетка	1		72-77	гнев вскричать юрик хотеть убрать отсюда выпустить клетка сад надоедать мешать неожиданно залиться
659	клетка	1		77-82	обшить светлый сайдинг двор дружок цепь большой черный кролик клетка папа морковка покупать спрашивать женя папа
660	клетка	1		85-90	германский пуля убить петрус андрос вспоминать что-то вернуться домой выпускать клетка дрозд время сражение кончаться русский солдат входить караулка
661	клетка	1		63-69	рассказ дочь нет поднимать каждый клетка где плохо видно переживать сильно быть молча
662	клетка	1		66-71	погладить сейчас уже уверенный мочь заходить теперь клетка тогда казаться нестрашный ребята
663	клетка	1		84-89	очень простой вначале нужный нарисовать клетка настежь раскрывать дверца потом клетка следовать класть что-либо привлекать внимание птица ехать там еще что-нибудь
664	клетка	1		84-89	типографски стоить недорого пьер гарри привозить железный клетка нью-йорк казнить электрический стул город обывательский толща
665	клетка	1		95-100	барахолка где торговать ржавый гвоздь засохнуть краска довоять книга смотреть клетка живой петух доставать дядька нос похожий
666	клетка	1		75-80	песня людской страдание равный показывать раненый зверь клетка естественно возвращать вопрос самый обидный выступать жуть публика
667	клетка	2		82-88	равнина сотня шаг самгин насыпь разрезать река река перекрыть железный клетка мост быстро вытекать река сверкать точно ртуть река широкий
668	клетка	3		85-90	количество цифровой строка совпадать число пуговка передвигаться пустой уже край карта «по кричать
669	клетка	3		100-105	клетка тогда русский решительно предпочитать «цветочки» «пукеты» знаменитый «огурчики» «клетки» старина холстина ткаться красить дома «пукеты» «цветочки»
670	клетка	3		85-90	серый головной платок ворс начисто вытереться всюду обнажиться простой клетка вязка закладывать нога нога рука сводить кольцо напряженно смотреть
671	клетка	3		83-88	перекрасить клетка шахматный доска использовать черный белый цвет часть клетка можно оставлять красить цвет часть перекрасить противоположный
672	клетка	3		87-92	иметь приятный вкус аромат плотный неразваривающийся мякоть грубый каменистый клетка
673	клетка	3		73-78	мужик запрягать штука ландо гроб ставить шотландский клетка гроб сам усаживаться лакированный цилиндр креповый бантик так
674	клетка	3		70-76	карел финн отличаться любовь прямой рисунок быть клетка тогда русский решительно предпочитать «цветочки» «пукеты» знаменитый «огурчики» «клетки»
675	клетка	4		93-98	продукт подвергнувать тепловой иной обработка процесс уничтожать живой клетка ткань различный зернобобовый злаковый салатный растение овощ фрукт продукт
676	клетка	4		119-124	опухолевой клетка применение антикоагулянтовый фибринолитиков фермент гиалуронидаз воздействие мембрана клетка цель увеличение проницаемость ослабление устойчивость поврежденить достигать
677	клетка	4		78-83	еще любопытный факт пересаживать яйцеклетка ядро брать клетка один орган например зачатка кишка развиваться зародыш сильно
678	клетка	4		81-86	vitro зависеть множественность инфицирование высокий доза тцд50 клетка препарат «гепон» защищать клетка vero цитопатогенный действие вирус более
679	клетка	4		100-105	однако мочь наблюдать поведенческий реакция измерять уровень гормон активность нервный клетка делать вполне четкий вывод состояние особенность интересный исследование
680	клетка	4		81-86	рот умирать помощь ватный палочка браться образец днк внедряться клетка яблоко потом выращивать лабораторный условие стать саженцть
681	клетка	4		101-106	так называть луб по-гречески флоэм флоэм передвигаться продукт фотосинтез сверху вниз. клетка флоэма одинаковый например клетка собственно являться «трубопроводами»
682	клетка	4		116-121	защитник технология уверять специальный образ «запрограммированные» стволовый клетка превращаться клетка повреждать орган вводить подкожно якобы вести омоложение организм способный
683	клетка	4		91-96	роль составляющая основной признак жизнь вообще явление относиться способность клетка упорно сохранять состав несмотря колебание состав окружать среда
684	клетка	4		86-91	пресекать подпольный канал поставка запад человеческий орган стволовый клетка оценка специалист «отрасль» медицина являться весьма доходный прибыль
685	клетка	4		83-88	в. др. иммуномодулятор «гепон» подавлять репликация вирус гепатит культура клетка человек in vitro антибиотик химиотер т.
686	клетка	4		105-110	случай введение кагоцеть цитокиновый спектр оставаться идентичный таковой контрольный интактный культура клетка более демонстративной данные получать исследование линия клетка
687	клетка	4		89-94	значение регуляция очень широко достаточный вспоминать организм состоять клетка содержать одинаковый генетический информация каждый клетка реализоваться закладывать
688	клетка	4		100-105	попытка вырастить естественный живой зуб использование один мезенхимальной стволовый клетка происходить создание несистематизировать конгломерат мягкий ткань покрывать твердый оболочкой»
689	клетка	4		85-90	оборот центр галактика составлять миллион год гамет половой клетка организм гамильтониан функция гамильтон вводить гамильтон год описание движение
690	клетка	4		84-89	страна убеждать сам убеждающий общество искусственно вводить клетка растение ген опасный так десяток тысяча другой содержаться
691	клетка	4		71-76	парадоксальный рибосома сам «знает» «помнит» клетка иметься специальный небольшой молекула рнк называть транспортный трнк переносить «н
692	клетка	4		70-75	х-хромосома несхожой -хромосый известный также половой клетка отличие остальной клетка тело нести половой хромосый
693	клетка	4		100-105	попадать организм начинать размножаться производить тысяча подобный губить оккупировать клетка хозяин говорить медик буквально взрывать вырываться инфицировать другой
694	клетка	4		100-105	иммунный ответ перректальный иммунизация сравнение пероральный являться частичный гибель клетка сальмонеть желудок пероральный введение проникновение сальмонелла организм происходить
695	клетка	4		87-92	кровь средний оболочка tunica media состоять главный образ гладкий мышечный клетка круговой спиральный направление также эластический коллагеновый волокно наружный оболочка
696	клетка	4		97-103	происходить час «главный роли» фактор некроз опухоль белок отдавать раковый клеткам«приказ» самоубийство начало фильм клетка спокойный получать
697	клетка	4		104-109	еще четвертый факт опираться сторонник «новый клеточный теории» новообразование клетка кровь соединительный ткань заживание рана кожа белый мышь
698	клетка	4		88-93	рис игнорировать хлеб пирожное плюс белок основной строительный материал клетка годиться прирост мышечный масса вообще стакан кефир ночь
699	клетка	4		97-102	нормальный зародыш тогда когда яйцеклетка пересаживать ядро самый специализированный клетка например клетка зачатка глаз правда нормально развиваться очень немного зародыш
700	клетка	4		102-107	запуск цепочка реакция внутри клетка фермент белковый молекула катализируть процесс живой клетка современный подросток сотня год назад верить дух домашний очаг
701	клетка	4		88-93	гае /мть соотношение стимулятор /респондирать составлять 3.клетками-мишеень служить клетка перевивать клеточный линия мышиный мастоцитома клетка инфицировать гае/мл
702	клетка	4		94-99	деление оказываться внутри превращаться ксилий живой содержимое клетка гибнуть еще близко поверхность лежать живой проводить ткань так называть луб
703	клетка	4		73-78	задача давать слишком зажить убирать каждый клетка иметь механизм самоликвидация например клетка заразить вирус получать ген
704	клетка	4		96-101	ким kee-hong kim другой слово пицеатаннол блокировать способность незрелый жировой клетка развиваться далеко пицеатаннол мочь случай противостоять развитие рак
705	клетка	4		91-96	«работники» клетка осуществлять превращение вещество энергия отвечать движение клетка образовывать «скелет» участвовать передача наследственный информация выполнять множество другой функция
